S.No,Name,Address,Latitude,Longitude,Website,Type,Stream,Branch,Course,District,Code,Zone,State
8991,Vellore Institute of Technology,"Gorbachev Rd, Vellore, Tamil Nadu 632014, India",13,79.16,www.vit.ac.in,Deemed University,More courses,Catering,B.Sc. Hotel and Catering Management,Vellore,VE,TN North,Tamil Nadu
8992,Vellore Institute of Technology,"Gorbachev Rd, Vellore, Tamil Nadu 632014, India",13,79.16,www.vit.ac.in,Deemed University,Arts Commerce & Science,Science,B.C.A.,Vellore,VE,TN North,Tamil Nadu
8993,Vellore Institute of Technology,"Gorbachev Rd, Vellore, Tamil Nadu 632014, India",13,79.16,www.vit.ac.in,Deemed University,Arts Commerce & Science,Science,B.Sc. Multimedia and Animation,Vellore,VE,TN North,Tamil Nadu
8994,Vellore Institute of Technology,"Gorbachev Rd, Vellore, Tamil Nadu 632014, India",13,79.16,www.vit.ac.in,Deemed University,Arts Commerce & Science,Science,B.Sc. Computer Science,Vellore,VE,TN North,Tamil Nadu
8995,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Medical,Allied Health Sciences,B.Pharm.,Chennai,CH,TN North,Tamil Nadu
8996,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Medical,Allied Health Sciences,Pharm. D.,Chennai,CH,TN North,Tamil Nadu
8997,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Medical,Allied Health Sciences,B.P.T.,Chennai,CH,TN North,Tamil Nadu
8998,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Arts and Humanities,B.A. Economics,Chennai,CH,TN North,Tamil Nadu
8999,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Arts and Humanities,B.A. English,Chennai,CH,TN North,Tamil Nadu
9000,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Arts and Humanities,B.Sc. B.Ed.,Chennai,CH,TN North,Tamil Nadu
9001,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Commerce and Business,B.B.A.,Chennai,CH,TN North,Tamil Nadu
9002,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Commerce and Business,B.Com.,Chennai,CH,TN North,Tamil Nadu
9003,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Commerce and Business,B.Com. Accounting & Finance,Chennai,CH,TN North,Tamil Nadu
9004,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Commerce and Business,B.Com. Computer Applications,Chennai,CH,TN North,Tamil Nadu
9005,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Commerce and Business,B.Com. - For Hearing Impaired,Chennai,CH,TN North,Tamil Nadu
9006,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Computer Science,Computer Science and Engineering,Chennai,CH,TN North,Tamil Nadu
9007,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Electrical,Electronics and Communication Engineering,Chennai,CH,TN North,Tamil Nadu
9008,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Electrical,Electrical and Electronics Engineering,Chennai,CH,TN North,Tamil Nadu
9009,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Mechanical,Mechanical Engineering,Chennai,CH,TN North,Tamil Nadu
9010,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Civil,Civil Engineering,Chennai,CH,TN North,Tamil Nadu
9011,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Mechanical,Automobile Engineering,Chennai,CH,TN North,Tamil Nadu
9012,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Bio Technology,Biomedical Engineering,Chennai,CH,TN North,Tamil Nadu
9013,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Computer Science,Information Technology – with specialization in Mobile and Cloud Based Application - in association with IBM,Chennai,CH,TN North,Tamil Nadu
9014,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Bio Technology,Bio-Technology,Chennai,CH,TN North,Tamil Nadu
9015,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Mechanical,Marine Engineering,Chennai,CH,TN North,Tamil Nadu
9016,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Mechanical,Naval Architecture and Offshore Engineering,Chennai,CH,TN North,Tamil Nadu
9017,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Engineering,Chemical,Petroleum Engineering,Chennai,CH,TN North,Tamil Nadu
9018,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Music and Fine Arts,Fine Arts,B.Sc. Visual Communication,Chennai,CH,TN North,Tamil Nadu
9019,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Music and Fine Arts,Fine Arts,B.Sc. Animation,Chennai,CH,TN North,Tamil Nadu
9020,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Music and Fine Arts,Fine Arts,B.Sc. Game Designing,Chennai,CH,TN North,Tamil Nadu
9021,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Music and Fine Arts,Fine Arts,B.A. Music,Chennai,CH,TN North,Tamil Nadu
9022,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Music and Fine Arts,Fine Arts,B.A. Bharatanatyam,Chennai,CH,TN North,Tamil Nadu
9023,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Law,Law,B.A. L.L.B. - Hons,Chennai,CH,TN North,Tamil Nadu
9024,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,More courses,Catering,B.Sc. Hotel and Catering Management,Chennai,CH,TN North,Tamil Nadu
9025,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,More courses,Aviation,B.Sc. Aviation,Chennai,CH,TN North,Tamil Nadu
9026,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,More courses,Astrology,B.A. Astrology,Chennai,CH,TN North,Tamil Nadu
9027,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.Sc. Nautical Science,Chennai,CH,TN North,Tamil Nadu
9028,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.Sc. Maritime Operations,Chennai,CH,TN North,Tamil Nadu
9029,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.Sc. Biotechnology,Chennai,CH,TN North,Tamil Nadu
9030,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.Sc. Microbiology,Chennai,CH,TN North,Tamil Nadu
9031,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.Sc. Biochemistry,Chennai,CH,TN North,Tamil Nadu
9032,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.Sc. Biocomputing,Chennai,CH,TN North,Tamil Nadu
9033,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.Sc. Computer Science,Chennai,CH,TN North,Tamil Nadu
9034,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.Sc. Information Technology,Chennai,CH,TN North,Tamil Nadu
9035,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.C.A.,Chennai,CH,TN North,Tamil Nadu
9036,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.C.A. - Hons.,Chennai,CH,TN North,Tamil Nadu
9037,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.C.A. - For Hearing Impaired,Chennai,CH,TN North,Tamil Nadu
9038,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.Sc. Chemistry,Chennai,CH,TN North,Tamil Nadu
9039,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.Sc. Physics,Chennai,CH,TN North,Tamil Nadu
9040,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/,Deemed University,Arts Commerce & Science,Science,B.Sc. Mathematics,Chennai,CH,TN North,Tamil Nadu
9041,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",13,80.16,http://www.velsuniv.ac.in/school-law.asp,Deemed University,Law,Law,B.A. L.L.B. - Hons,Chennai,CH,TN North,Tamil Nadu
9042,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Pharm.,Salem,SA,TN West,Tamil Nadu
9043,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,Pharm. D.,Salem,SA,TN West,Tamil Nadu
9044,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.P.T.,Salem,SA,TN West,Tamil Nadu
9045,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Nursing,Salem,SA,TN West,Tamil Nadu
9046,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Anaesthesia Technology,Salem,SA,TN West,Tamil Nadu
9047,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Cardiac Technology,Salem,SA,TN West,Tamil Nadu
9048,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Optometry,Salem,SA,TN West,Tamil Nadu
9049,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Radiography,Salem,SA,TN West,Tamil Nadu
9050,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Medical Laboratory Technology,Salem,SA,TN West,Tamil Nadu
9051,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Operation Theatre Technology,Salem,SA,TN West,Tamil Nadu
9052,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Physician Assistant,Salem,SA,TN West,Tamil Nadu
9053,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Perfusion Technology,Salem,SA,TN West,Tamil Nadu
9054,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Renal Dialysis Technology,Salem,SA,TN West,Tamil Nadu
9055,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Neuroscience technology,Salem,SA,TN West,Tamil Nadu
9056,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.6,78.08,www.vinayakamission.com,Deemed University,Medical,Allied Health Sciences,B.Sc. Trauma Care Technology,Salem,SA,TN West,Tamil Nadu
